"1537","60394321918-91","IFPI Representing recording industry worldwide"
"1538","667659215985-31","Comité interprofessionnel du vin de Champagne"
"1539","743465720754-25","Paysafe Ltd"
"1540","25955391451-88","Oracle"
"1541","7955861942-03","HOTREC, Hotels, Restaurants & Cafés in Europe"
"1542","547986912021-05","PRAGMATA SRL"
"1543","584162614015-63","Confédération Française Démocratique du Travail"
"1544","245377319023-40","Miltton Europe"
"1545","297234816615-21","Thai Union Europe"
"1546","944964416106-32","Euronews"
"1547","431587223907-30","World Ocean Council"
"1548","500386625358-29","Union Europeenne des Huissiers de Justice"
"1549","865557816122-74","Wilfried Martens Centre for European Studies"
"1550","047152216031-96","Moët Hennessy"
"1551","669663515953-77","ProSunergy Limited"
"1552","73074372526-61","ASSUC- European Association of Sugar Traders"
"1553","41572336784-71","Agenzia per la Globalizzazione delle Imprese e dei Territori"
"1554","023273214333-18","Fraport AG - Frankfurt Airport Services Worldwide"
"1555","558033019306-41","France Fintech"
"1556","11610562644-55","Save the Children International"
"1557","205283422093-55","Bonelli Erede Lombardi Pappalardo Studio Legale"
"1558","196437725365-79","ASOCIACIÓN PAISAJE LIMPIO"
"1559","631025116128-79","European Medical Students’ Association"
"1560","48714858158-06","Institute of International Finance"
"1561","676626525503-62","Web Summit"
"1562","514687319814-91","Stockholms universitet"
"1563","814895025456-31","Veikkaus Oy"
"1564","853017625324-47","RISE Research Institutes of Sweden AB"
"1565","866768125220-35","La Française del'Energie"
"1566","110287924504-26","European Union Network for the Implementation and Enforcement of Environmental Law"
"1567","24627752238-32","european competitive telecommunications association"
"1568","730036917015-61","Hubert Burda Media Holding Kommanditgesellschaft"
"1569","285312225105-26","POLLENIZ"
"1570","16699959051-14","Asesores Comunitarios, S.L."
"1571","077304524970-18","Saublens & Saublens"
"1572","505456818295-32","SICPA SA"
"1573","552999119458-44","Organisation Centrale des producteurs exportateurs d'Ananas et Bananes de Côte d'Ivoire"
"1574","039704524287-07","African Pineapples and Bananas Association"
"1575","063231419493-76","Banana Growers Association, Belize"
"1576","421423824997-37","Asociación Dominicana de Productores de Banano, Inc."
"1577","482916323856-50","Association Bananière du Cameroun"
"1578","930400412379-07","Unión Española Fotovoltaica"
"1579","33885548180-35","European Council for Motor Trades and Repairs"
"1580","849997016104-66","ASOCIACIÓN DE EMPRESAS DE ENERGÍA ELÉCTRICA"
"1581","462142617062-10","ELSA &PARTNERS"
"1582","97303386616-87","Association française des sociétés Financières"
"1583","036915715533-64","WACKER CHEMIE AG"
"1584","035366013790-68","Koninklijke Philips"
"1585","66355731387-11","Union of European Chambers of Commerce for Transport"
"1586","272910022778-05","Bloomberg L.P."
"1587","893344024909-06","Steuerberaterkammer Stuttgart"
"1588","369771917250-23","EE&MC-European Economic & Marketing Consultants GmbH"
"1589","253963524850-06","INFOPARK Association"
"1590","377843724681-51","COMPAREX Nederland BV"
"1591","210961624800-36","NBC Universal - News"
"1592","489329424638-29","Nexus Instituut"
"1593","456545324713-01","Tecnologia Sostenible y Responsable"
"1594","63284686285-78","Gesellschaft für musikalische Aufführungs- und mechanische Vervielfältigungsrechte"
"1595","405260510690-45","International Association of Amusement Parks and Attractions Europe"
"1596","285977820662-03","Uniper"
"1597","771713924589-06","Social Progress Imperative"
"1598","237791211737-55","Bartholomew Advisors SCS"
"1599","313883223746-34","UNIVERSIDAD DE ALCALÁ"
"1600","419508817229-68","Women Political Leaders"
"1601","030471123713-54","CGI Belgium"
"1602","811363624510-06","Rat für Informationsinfrastrukturen"
"1603","576942424527-18","Confederação Nacional da Indústria"
"1604","31650149406-33","United Internet AG"
"1605","028570718529-43","Bundesverband Breitbandkommunikation e.V."
"1606","968508025137-63","T&T business consulting GmbH & Co.KG"
"1607","84108743925-09","Deutsches Verkehrsforum"
"1608","685648724084-89","OEE"
"1609","684213919233-18","Association of European Border Regions"
"1610","36820998995-30","REDES ENERGÉTICAS NACIONAIS, SGPS"
"1611","94837329683-94","International Association for Falconry and the Conservation of Birds of Prey"
"1612","700118911756-62","CASINO GUICHARD PERRACHON"
"1613","4456380381-30","European Publishers Council"
"1614","40386322300-77","eBay EU liaison office"
"1615","62536168216-12","Sky Group"
"1616","623769618353-56","Nielsen Holdings"
"1617","13324391892-74","EnBW Energie Baden-Württemberg AG"
"1618","630565418685-37","Confederation of the German Textile and Fashion Industry"
"1619","34863197284-43","Political Intelligence"
"1620","647629915338-36","Coalition France pour l'efficacité énergétique"
"1621","150470224328-33","Hamburg 1"
"1622","856018316655-92","Nordic Council"
"1623","265299815747-31","European Oilseed Alliance"
"1624","597100516827-13","MOBIVIA"
"1625","42178977290-80","GIGAEurope aisbl"
"1626","15987896534-82","Computer & Communications Industry Association"
"1627","060899723906-67","Letterone Investment Holdings S.A."
"1628","789158412311-88","La Quadrature Du Net"
"1629","090868123937-20","ECOVIN BADEN e.V."
"1630","840886624006-55","Weingut Matthias Höfflin"
"1631","722647224007-81","Badischer Weinbauverband e.V."
"1632","496127124009-07","Deutscher Weinbauverband e.V."
"1633","730792623992-78","Weingut Rinklin"
"1634","537362623993-96","ECOVIN Bundesverband ökologischer Weinbau e.V."
"1635","87564644126-75","Raytheon Technologies"
"1636","4713568401-18","Accountancy Europe"
"1637","267447923840-23","Deutscher Lottoverband e.V."
"1638","753855023949-52","APT ASSOCIAZIONE PRODUTTORI TELEVISIVI"
"1639","323194921929-50","Soundreef Ltd"
"1640","26103486608-47","Bertelsmann SE & Co. KGaA"
"1641","008516317674-80","Börsenverein des Deutschen Buchhandels e.V."
"1642","358319322331-03","Hogrefe Verlag"
"1643","358402019896-70","Georg Thieme Verlag"
"1644","93226026703-84","The EMEA Satellite Operators' Assocation"
"1645","860364318039-81","FIDAL"
"1646","167635521205-92","Sense About Science"
"1647","263314723145-29","Palo Alto Networks Inc."
"1648","062486024942-77","Rohde & Schwarz GmbH & Co. KG"
"1649","848664212424-97","Asociación Española de Mayoristas, Transformadores, Importadores y Exportadores de Productos de la Pesca y la Acuicultura"
"1650","76903725494-68","Association Européenne des Concessionnaires d'Autoroutes et d'Ouvrages à Péage"
"1651","353427720078-87","LOTTO Hamburg GmbH"
"1652","194671518391-54","Tuberculosis Vaccine Initiative"
"1653","63974235880-21","European Skippers Organisation - vzw"
"1654","527831213232-14","UNION DES FABRICANTS"
"1655","829208810503-45","Société des Auteurs, Compositeurs et Editeurs de Musique"
"1656","549564815917-64","VR-Group Ltd"
"1657","398028721500-91","Conseil national du numérique"
"1658","681496923505-37","WinterMere AeroVentures Ltd."
"1659","22644632329-52","International Fund for Animal Welfare"
"1660","72103751229-92","Veolia Environnement"
"1661","241696917766-40","EIT Digital"
"1662","727627616409-44","Teréga"
"1663","204066023415-46","Alibaba Group Holding Limited"
"1664","430713521212-27","DXC.technology"
"1665","542949623545-37","QlikTech Netherlands BV"
"1666","148242818519-17","URENCO Limited"
"1667","52996964558-47","European Regulation and Innovation Forum"
"1668","216196122980-55","SYSTEMIQ Ltd."
"1669","877966419254-70","Zalando SE"
"1670","34880145791-74","Zentraler Immobilien Ausschuss"
"1671","77924021415-75","Bundesverband Freier Immobilien- und Wohnungsunternehmen e.V."
"1672","089167355-44","Bundesverband deutscher Wohnungs- und Immobilienunternehmen"
"1673","09256701147-51","European Builders Confederation AISBL"
"1674","64471898080-01","SAS AB"
"1675","096569017209-91","Klarna Group"
"1676","09579576238-53","European Energy Exchange AG"
"1677","95261732139-73","Seas At Risk vzw"
"1678","56039866688-26","National Grid Commercial Holdings Limited"
"1679","338567616061-91","Emerson Electric Co."
"1680","3209361971-85","ZDF Europabüro Brüssel"
"1681","54437813115-56","European Internet Services Providers Association"
"1682","010155623551-54","Camara Paraguaya de Carnes"
"1683","09981988815-02","Chevron Belgium BV"
"1684","32134385519-64","European Organisation for Security"
"1685","26369367005-58","Eurogypsum"
"1686","463955122867-30","Cray UK Limited"
"1687","820086423470-65","Atomenergopromsbyt"
"1688","720600022977-89","HeoH"
"1689","53905947933-43","DOT Europe"
"1690","238774916287-66","Lenovo"
"1691","40471017282-57","Samsung Electronics Europe"
"1692","530216615544-40","Universal Music Group International"
"1693","519393415904-86","Fiserv Incorporated"
"1694","06081633546-76","Bundesverband IT-Sicherheit e.V. (TeleTrusT)"
"1695","30701218296-12","Bunge Ltd"
"1696","465818716727-39","KERING"
"1697","277444223279-38","Barcelona Supercomputing Center - Centro Nacional de Supercomputación"
"1698","88072891086-36","ECTAA, Group of National Travel Agents' and Tour Operators' Associations within the EU"
"1699","831342717161-85","Lhoist"
"1700","01224764261-72","EuroGeoSurveys - The Geological Surveys of Europe"
"1701","801302611511-33","FEPORT"
"1702","22092908193-23","European Electronic Component Manufacturers' Association"
"1703","68004524380-10","AGORIA"
"1704","57970897666-46","SUB Erste Lesung GmbH"
"1705","43284012043-03","Alstom"
"1706","87980341522-66","Deutscher Anwaltverein (German Bar Association)"
"1707","188505217747-03","SCHUFA Holding AG"
"1708","360344017227-92","CSC - IT Center for Science Ltd."
"1709","162771718573-47","Conduent Incorporated"
"1710","344910313351-14","European Producers Club"
"1711","683034821431-24","Université libre de Bruxelles"
"1712","770007812381-96","Europeana Foundation"
"1713","799709122496-89","Telefonbuch Verlag Hans Müller"
"1714","43245696854-79","EUROCINEMA, Association de producteurs de cinéma et de télévision"
"1715","447494115294-30","Association relative à la télévision européenne"
"1716","06877217926-31","Enel Green Power S.p.A."
"1717","35373645548-24","Ecofys Netherlands B.V."
"1718","313390020603-18","European Corporate Governance Institute"
"1719","09571422185-81","VERBUND AG"
"1720","070638512780-81","European Advertising Standards Alliance"
"1721","667669223121-24","Verbände der Holz- und Möbelindustrie Nordrhein-Westfalen e.V."
"1722","48155811657-60","VÖP - Verband Österreichischer Privatsender"
"1723","978149419739-16","T-Mobile Austria GmbH"
"1724","569562822621-27","Technologie-Initiative SmartFactory KL e.V."
"1725","59530682147-07","Fédération Nationale des Syndicats d'Exploitants Agricoles"
"1726","95201401713-39","Motion Picture Association EMEA"
"1727","723043319169-84","DFL Deutsche Fußball Liga GmbH"
"1728","23538077148-34","Fondation EurActiv"
"1729","048350822718-31","Universität Stuttgart"
"1730","857901722706-19","Georg von Holtzbrinck GmbH & Co. KG"
"1731","006411421255-36","IHK Nord e.V. - Arbeitsgemeinschaft norddeutscher Industrie- und Handelskammern"
"1732","527863923647-87","Internet Economy Foundation"
"1733","901782622708-34","Latvian Lessor Association"
"1734","69221462428-97","Association of European Performers’ Organisations"
"1735","791881922444-67","WorldLoop"
"1736","1798200413-71","ConocoPhillips"
"1737","313735017680-60","WorldDAB"
"1738","467615113800-87","Access Partnership"
"1739","581342922580-86","Stichting Commonland"
"1740","544873617314-08","News Corporation"
"1741","58849794266-75","European Family Businesses"
"1742","467515522378-58","Audible Magic Corporation"
"1743","227311322129-76","Association Professionnelle des Intermédiaires en Crédit"
"1744","332167817125-52","Fédération Internationale des Associations de Producteurs de Films Headquarters"
"1745","197834213050-71","Coordination of European Picture Agencies Press Stock Heritage"
"1746","36529354479-57","Groupement Européen des Sociétés d'Auteurs et Compositeurs"
"1747","12383069253-19","IMPALA Association Internationale AISBL"
"1748","459438519357-97","Digital Economy Lab, University of Warsaw"
"1749","996804717355-25","Wiggin LLP"
"1750","358192222517-53","European Horizons"
"1751","968876819571-25","Energy Charter Secretariat"
"1752","49906988199-86","Hanns-Seidel-Stiftung"
"1753","183697319056-15","Federación de Distribuidores Cinematográficos (FEDICINE)"
"1754","024365217920-82","Deutsch-Russischer Wirtschaftsbund e.V."
"1755","1954267427-31","FERROVIE DELLO STATO ITALIANE S.p.A."
"1756","618569919406-26","Selbstregulierung Informationswirtschaft e.V."
"1757","218282321469-11","Heinrich Bauer Verlag KG"
"1758","172134011452-07","SPANISH GAS ASSOCIATION"
"1759","055600221526-33","Environmental Defense Fund, Incorporated"
"1760","977980112556-82","European Association of Long-Term Investors"
"1761","86233805607-24","Consejo General de Colegios Farmacéuticos"
"1762","125932422883-20","Deutsche Energie-Agentur (dena)"
"1763","946877522030-48","Staatsbibliothek zu Berlin - Preußischer Kulturbesitz"
"1764","350157122315-47","Carus"
"1765","834294413658-72","FEDERACIÓN EMPRESARIAL DE LA INDUSTRIA QUÍMICA ESPAÑOLA"
"1766","143978822159-67","Loro Parque, S. A."
"1767","44225291233-48","FEDUSTRIA"
"1768","76163986870-10","Bundesverband der Deutschen Luftverkehrswirtschaft e. V."
"1769","377462122157-01","Air Transport Action Group"
"1770","756663618867-82","Akamai Technologies, Inc."
"1771","700186718007-46","Mind the Bridge Foundation"
"1772","502050418514-48","KMD A/S"
"1773","22561156762-32","Lysios Public Affairs"
"1774","604316917419-28","Atomium European Institute for Science, Media and Democracy"
"1775","376202321560-87","World Bioenergy Association"
